,Date,Open,High,Low,Close,Adj_Close,Volume
367,1982-05-27,0.063058,0.063058,0.0625,0.0625,0.048783,31248000
368,1982-05-28,0.0625,0.063058,0.0625,0.0625,0.048783,19196800
369,1982-06-01,0.061942,0.061942,0.061384,0.061384,0.047912,47600000
370,1982-06-02,0.0625,0.063058,0.0625,0.0625,0.048783,32905600
371,1982-06-03,0.061384,0.061384,0.060268,0.060268,0.047041,39760000
372,1982-06-04,0.059152,0.059152,0.058594,0.058594,0.045734,37676800
373,1982-06-07,0.058594,0.059152,0.058594,0.058594,0.045734,37161600
374,1982-06-08,0.058594,0.058594,0.058036,0.058036,0.045298,31404800
375,1982-06-09,0.057478,0.057478,0.05692,0.05692,0.044427,33846400
376,1982-06-10,0.057478,0.058036,0.057478,0.057478,0.044863,34406400
377,1982-06-11,0.05971,0.060268,0.05971,0.05971,0.046605,54633600
378,1982-06-14,0.05971,0.060268,0.05971,0.05971,0.046605,29993600
379,1982-06-15,0.05971,0.060268,0.05971,0.05971,0.046605,35212800
380,1982-06-16,0.05971,0.060268,0.05971,0.05971,0.046605,41731200
381,1982-06-17,0.059152,0.059152,0.058594,0.058594,0.045734,29164800
382,1982-06-18,0.058594,0.058594,0.057478,0.057478,0.044863,19868800
383,1982-06-21,0.057478,0.058036,0.057478,0.057478,0.044863,28537600
384,1982-06-22,0.05971,0.060826,0.05971,0.05971,0.046605,17561600
385,1982-06-23,0.061384,0.0625,0.061384,0.061384,0.047912,52752000
386,1982-06-24,0.061384,0.061942,0.061384,0.061384,0.047912,44150400
387,1982-06-25,0.05971,0.05971,0.059152,0.059152,0.046169,26678400
388,1982-06-28,0.059152,0.059152,0.058594,0.058594,0.045734,25155200
389,1982-06-29,0.057478,0.057478,0.05692,0.05692,0.044427,35817600
390,1982-06-30,0.05692,0.057478,0.05692,0.05692,0.044427,67625600
391,1982-07-01,0.05692,0.05692,0.056362,0.056362,0.043992,55731200
392,1982-07-02,0.054129,0.054129,0.053571,0.053571,0.041813,58105600
393,1982-07-06,0.051897,0.051897,0.051339,0.051339,0.040071,87696000
394,1982-07-07,0.051339,0.051897,0.051339,0.051339,0.040071,30374400
395,1982-07-08,0.049665,0.049665,0.049107,0.049107,0.038329,164326400
396,1982-07-09,0.050781,0.051339,0.050781,0.050781,0.039636,128419200
397,1982-07-12,0.051897,0.052455,0.051897,0.051897,0.040507,63392000
398,1982-07-13,0.055246,0.055804,0.055246,0.055246,0.043121,114374400
399,1982-07-14,0.055804,0.05692,0.055804,0.055804,0.043556,71120000
400,1982-07-15,0.05692,0.057478,0.05692,0.05692,0.044427,65788800
401,1982-07-16,0.059152,0.05971,0.059152,0.059152,0.046169,77011200
402,1982-07-19,0.05971,0.060268,0.05971,0.05971,0.046605,83776000
403,1982-07-20,0.063616,0.064174,0.063616,0.063616,0.049654,49705600
404,1982-07-21,0.063616,0.064174,0.063616,0.063616,0.049654,71702400
405,1982-07-22,0.064174,0.064732,0.064174,0.064174,0.050089,35212800
406,1982-07-23,0.063616,0.063616,0.063058,0.063058,0.049218,18300800
407,1982-07-26,0.060826,0.060826,0.060268,0.060268,0.047041,56851200
408,1982-07-27,0.060268,0.060826,0.060268,0.060268,0.047041,32323200
409,1982-07-28,0.058036,0.058036,0.057478,0.057478,0.044863,53513600
410,1982-07-29,0.05971,0.060268,0.05971,0.05971,0.046605,61868800
411,1982-07-30,0.060268,0.060826,0.060268,0.060268,0.047041,38617600
412,1982-08-02,0.061942,0.0625,0.061942,0.061942,0.048347,94393600
413,1982-08-03,0.058594,0.058594,0.058036,0.058036,0.045298,89868800
414,1982-08-04,0.058036,0.058036,0.057478,0.057478,0.044863,83865600
415,1982-08-05,0.055804,0.055804,0.055246,0.055246,0.043121,69753600
416,1982-08-06,0.055246,0.055246,0.054688,0.054688,0.042685,96835200
417,1982-08-09,0.055246,0.055804,0.055246,0.055246,0.043121,56112000
418,1982-08-10,0.058594,0.059152,0.058594,0.058594,0.045734,112246400
419,1982-08-11,0.059152,0.05971,0.059152,0.059152,0.046169,69888000
420,1982-08-12,0.059152,0.059152,0.058594,0.058594,0.045734,30620800
421,1982-08-13,0.058594,0.059152,0.058594,0.058594,0.045734,25961600
422,1982-08-16,0.05971,0.060268,0.05971,0.05971,0.046605,38416000
423,1982-08-17,0.063616,0.064732,0.063616,0.063616,0.049654,47734400
424,1982-08-18,0.063616,0.064174,0.063616,0.063616,0.049654,125059200
425,1982-08-19,0.064174,0.064732,0.064174,0.064174,0.050089,47622400
426,1982-08-20,0.065848,0.066406,0.065848,0.065848,0.051396,54857600
427,1982-08-23,0.068638,0.069196,0.068638,0.068638,0.053573,69686400
428,1982-08-24,0.071987,0.072545,0.071987,0.071987,0.056187,155769600
429,1982-08-25,0.077009,0.077567,0.077009,0.077009,0.060107,357078400
430,1982-08-26,0.079241,0.079799,0.079241,0.079241,0.061849,210582400
431,1982-08-27,0.075893,0.075893,0.075335,0.075335,0.058801,98649600
432,1982-08-30,0.076451,0.077009,0.076451,0.076451,0.059672,80438400
433,1982-08-31,0.080357,0.080915,0.080357,0.080357,0.06272,140560000
434,1982-09-01,0.078683,0.078683,0.078125,0.078125,0.060978,82566400
435,1982-09-02,0.081473,0.082031,0.081473,0.081473,0.063591,75420800
436,1982-09-03,0.082031,0.082589,0.082031,0.082031,0.064027,104540800
437,1982-09-07,0.078125,0.078125,0.077567,0.077567,0.060543,81379200
438,1982-09-08,0.080357,0.080915,0.080357,0.080357,0.06272,72329600
439,1982-09-09,0.079241,0.079241,0.078683,0.078683,0.061414,63593600
440,1982-09-10,0.080915,0.081473,0.080915,0.080915,0.063156,56067200
441,1982-09-13,0.081473,0.082031,0.081473,0.081473,0.063591,58889600
442,1982-09-14,0.084263,0.084821,0.084263,0.084263,0.065769,101494400
443,1982-09-15,0.084263,0.084263,0.083705,0.083705,0.065334,71747200
444,1982-09-16,0.082031,0.082031,0.080915,0.080915,0.063156,80371200
445,1982-09-17,0.079799,0.079799,0.079241,0.079241,0.061849,54051200
446,1982-09-20,0.079799,0.080357,0.079799,0.079799,0.062285,39132800
447,1982-09-21,0.081473,0.082031,0.081473,0.081473,0.063591,36668800
448,1982-09-22,0.083705,0.084263,0.083705,0.083705,0.065334,103376000
449,1982-09-23,0.083705,0.084263,0.083705,0.083705,0.065334,139820800
450,1982-09-24,0.081473,0.081473,0.080915,0.080915,0.063156,178192000
451,1982-09-27,0.080915,0.082031,0.080915,0.080915,0.063156,38147200
452,1982-09-28,0.082031,0.083147,0.082031,0.082031,0.064027,85523200
453,1982-09-29,0.082031,0.082589,0.082031,0.082031,0.064027,65564800
454,1982-09-30,0.082031,0.082031,0.081473,0.081473,0.063591,74681600
455,1982-10-01,0.082589,0.083705,0.082589,0.082589,0.064463,46256000
456,1982-10-04,0.082589,0.084263,0.080357,0.083705,0.065334,69328000
457,1982-10-05,0.083705,0.085938,0.083705,0.084263,0.065769,80236800
458,1982-10-06,0.084263,0.090402,0.084263,0.090402,0.070561,173532800
459,1982-10-07,0.09096,0.098214,0.09096,0.097656,0.076223,311673600
460,1982-10-08,0.097656,0.105469,0.097098,0.104911,0.081885,275542400
461,1982-10-11,0.104911,0.110491,0.104911,0.107143,0.083627,313734400
462,1982-10-12,0.107143,0.108817,0.102679,0.103795,0.081014,258944000
463,1982-10-13,0.103795,0.108259,0.102679,0.104911,0.081885,198844800
464,1982-10-14,0.104911,0.106585,0.103237,0.105469,0.082321,178662400
465,1982-10-15,0.104911,0.104911,0.101004,0.102679,0.080143,144614400
466,1982-10-18,0.102679,0.105469,0.102679,0.104911,0.081885,94348800
467,1982-10-19,0.104911,0.108259,0.104911,0.107143,0.083627,122841600
468,1982-10-20,0.107143,0.114397,0.106585,0.113281,0.088418,242099200
469,1982-10-21,0.113281,0.11942,0.111607,0.116071,0.090596,227516800
470,1982-10-22,0.116071,0.11942,0.115513,0.115513,0.09016,161683200
471,1982-10-25,0.115513,0.116071,0.108259,0.108817,0.084934,184934400
472,1982-10-26,0.108817,0.109933,0.103795,0.109375,0.08537,167753600
473,1982-10-27,0.109375,0.112723,0.109375,0.112165,0.087547,191161600
474,1982-10-28,0.112165,0.113281,0.110491,0.112165,0.087547,217683200
475,1982-10-29,0.112165,0.113281,0.110491,0.113281,0.088418,118115200
476,1982-11-01,0.113281,0.120536,0.112165,0.11942,0.09321,104361600
477,1982-11-02,0.120536,0.131696,0.120536,0.12779,0.099743,310844800
478,1982-11-03,0.12779,0.137277,0.12779,0.137277,0.107148,235132800
479,1982-11-04,0.137277,0.142299,0.136161,0.138393,0.108019,329078400
480,1982-11-05,0.137277,0.137277,0.132254,0.134487,0.10497,141500800
481,1982-11-08,0.134487,0.135603,0.128348,0.128906,0.100614,119190400
482,1982-11-09,0.128906,0.134487,0.128348,0.133371,0.104099,179782400
483,1982-11-10,0.133929,0.140625,0.133929,0.138393,0.108019,202787200
484,1982-11-11,0.138393,0.147321,0.136161,0.147321,0.114987,123155200
485,1982-11-12,0.147321,0.151786,0.144531,0.144531,0.11281,131107200
486,1982-11-15,0.144531,0.146205,0.139509,0.141183,0.110196,124588800
487,1982-11-16,0.141183,0.141741,0.133371,0.133929,0.104534,182022400
488,1982-11-17,0.133929,0.140625,0.133929,0.140067,0.109325,144144000
489,1982-11-18,0.140067,0.142299,0.139509,0.140067,0.109325,152678400
490,1982-11-19,0.140067,0.141183,0.137277,0.137835,0.107583,97305600
491,1982-11-22,0.137835,0.137835,0.125558,0.125558,0.098001,101248000
492,1982-11-23,0.127232,0.132813,0.127232,0.128906,0.100614,88502400
493,1982-11-24,0.128906,0.136161,0.128348,0.131696,0.102792,73740800
494,1982-11-26,0.131696,0.133371,0.126674,0.129464,0.10105,101987200
495,1982-11-29,0.129464,0.131138,0.125,0.128906,0.100614,49952000
496,1982-11-30,0.128906,0.142857,0.128348,0.142299,0.111068,159196800
497,1982-12-01,0.142299,0.15067,0.142299,0.145089,0.113245,206841600
498,1982-12-02,0.145089,0.147321,0.142857,0.145089,0.113245,164729600
499,1982-12-03,0.143415,0.143415,0.140067,0.141741,0.110632,47577600
500,1982-12-06,0.141741,0.15067,0.140625,0.149554,0.11673,146585600
501,1982-12-07,0.149554,0.154576,0.146205,0.151228,0.118037,167283200
502,1982-12-08,0.151228,0.155692,0.147321,0.147879,0.115423,112313600
503,1982-12-09,0.145647,0.145647,0.138393,0.140625,0.109761,194656000
504,1982-12-10,0.138393,0.138393,0.128906,0.13058,0.101921,167484800
505,1982-12-13,0.129464,0.129464,0.12779,0.12779,0.099743,95379200
506,1982-12-14,0.12779,0.135603,0.125,0.126674,0.098872,270054400
507,1982-12-15,0.126674,0.127232,0.123326,0.126116,0.098436,130793600
508,1982-12-16,0.126116,0.13058,0.125,0.128348,0.100178,141164800
509,1982-12-17,0.128348,0.135603,0.12779,0.134487,0.10497,80729600
510,1982-12-20,0.134487,0.135045,0.132813,0.133929,0.104534,69776000
511,1982-12-21,0.133929,0.135045,0.131696,0.135045,0.105406,79945600
512,1982-12-22,0.135603,0.138951,0.135603,0.138951,0.108454,101225600
513,1982-12-23,0.138951,0.142857,0.137835,0.142857,0.111503,86979200
514,1982-12-27,0.142857,0.146763,0.141741,0.146205,0.114116,61868800
515,1982-12-28,0.146205,0.15067,0.143415,0.145089,0.113245,113366400
516,1982-12-29,0.145089,0.145647,0.138393,0.140067,0.109325,80707200
517,1982-12-30,0.140067,0.141741,0.132254,0.133929,0.104534,156867200
518,1982-12-31,0.133929,0.135603,0.133371,0.133371,0.104099,49660800
519,1983-01-03,0.133371,0.135045,0.126116,0.127232,0.099307,112828800
520,1983-01-04,0.127232,0.135045,0.125,0.134487,0.10497,223708800
521,1983-01-05,0.134487,0.136161,0.132254,0.135045,0.105406,141545600
522,1983-01-06,0.135045,0.135603,0.129464,0.130022,0.101485,97798400
523,1983-01-07,0.130022,0.131696,0.122768,0.122768,0.095823,172054400
524,1983-01-10,0.122768,0.129464,0.121652,0.128348,0.100178,275340800
525,1983-01-11,0.128348,0.131696,0.128348,0.130022,0.101485,1388800
526,1983-01-12,0.131696,0.140625,0.131696,0.137277,0.107148,176982400
527,1983-01-13,0.137277,0.138393,0.135045,0.137277,0.107148,82275200
528,1983-01-14,0.137835,0.147321,0.137835,0.147321,0.114987,184643200
529,1983-01-17,0.147321,0.154576,0.146205,0.152344,0.118908,234864000
530,1983-01-18,0.152344,0.155692,0.145089,0.148996,0.116295,219788800
531,1983-01-19,0.148996,0.151786,0.148438,0.150112,0.117166,169657600
532,1983-01-20,0.150112,0.166853,0.150112,0.166853,0.130232,707840000
533,1983-01-21,0.166853,0.174107,0.165179,0.166853,0.130232,402595200
534,1983-01-24,0.166853,0.166853,0.154576,0.157366,0.122828,315414400
535,1983-01-25,0.157366,0.167411,0.15625,0.163504,0.127619,167036800
536,1983-01-26,0.165179,0.171875,0.165179,0.170201,0.132846,203212800
537,1983-01-27,0.170201,0.183036,0.169643,0.18192,0.141993,104316800
538,1983-01-28,0.18192,0.1875,0.180804,0.183036,0.142864,397734400
539,1983-01-31,0.183036,0.185826,0.179129,0.182478,0.142428,188003200
540,1983-02-01,0.182478,0.186384,0.179688,0.186384,0.145477,210963200
541,1983-02-02,0.186384,0.195313,0.183594,0.191406,0.149397,267052800
542,1983-02-03,0.191406,0.199777,0.189732,0.199219,0.155495,252537600
543,1983-02-04,0.199219,0.202567,0.195871,0.196429,0.153317,214345600
544,1983-02-07,0.196429,0.199219,0.185268,0.188616,0.147219,142912000
545,1983-02-08,0.188616,0.191406,0.18471,0.186942,0.145912,168112000
546,1983-02-09,0.186942,0.189732,0.18192,0.188616,0.147219,180812800
547,1983-02-10,0.188616,0.202009,0.188616,0.200893,0.156801,236723200
548,1983-02-11,0.202567,0.210938,0.202567,0.207589,0.162028,203548800
549,1983-02-14,0.207589,0.207589,0.201451,0.206473,0.161157,126179200
550,1983-02-15,0.206473,0.208147,0.200335,0.202567,0.158108,115180800
551,1983-02-16,0.202567,0.202567,0.197545,0.198661,0.155059,116569600
552,1983-02-17,0.198661,0.198661,0.19029,0.196429,0.153317,136169600
553,1983-02-18,0.196429,0.204799,0.194196,0.202567,0.158108,114889600
554,1983-02-22,0.203683,0.21317,0.203683,0.207589,0.162028,196784000
555,1983-02-23,0.207589,0.210379,0.205915,0.209263,0.163334,108035200
556,1983-02-24,0.210938,0.21596,0.210938,0.214844,0.167691,115494400
557,1983-02-25,0.214844,0.217076,0.207589,0.208705,0.162899,114688000
558,1983-02-28,0.208705,0.209263,0.203125,0.203683,0.158979,132294400
559,1983-03-01,0.203683,0.208147,0.203125,0.207031,0.161592,140268800
560,1983-03-02,0.207031,0.209821,0.206473,0.208705,0.162899,105952000
561,1983-03-03,0.208705,0.210938,0.201451,0.202009,0.157672,131532800
562,1983-03-04,0.202009,0.202567,0.19308,0.199219,0.155495,151804800
563,1983-03-07,0.199219,0.199777,0.189732,0.195313,0.152446,152678400
564,1983-03-08,0.194196,0.194196,0.186384,0.189174,0.147654,220640000
565,1983-03-09,0.189174,0.194754,0.185826,0.194754,0.15201,199337600
566,1983-03-10,0.194754,0.196987,0.19029,0.191964,0.149832,112604800
567,1983-03-11,0.191964,0.195313,0.18471,0.189174,0.147654,87763200
568,1983-03-14,0.188616,0.188616,0.180246,0.18471,0.14417,171875200
569,1983-03-15,0.18471,0.1875,0.179129,0.1875,0.146348,75062400
570,1983-03-16,0.1875,0.194196,0.186384,0.1875,0.146348,110969600
571,1983-03-17,0.1875,0.189174,0.186942,0.189174,0.147654,44150400
572,1983-03-18,0.189174,0.194196,0.188616,0.191964,0.149832,86128000
573,1983-03-21,0.191964,0.196987,0.190848,0.196429,0.153317,104025600
574,1983-03-22,0.196429,0.201451,0.196429,0.198661,0.155059,101001600
575,1983-03-23,0.198661,0.199219,0.188616,0.189174,0.147654,140761600
576,1983-03-24,0.189174,0.194754,0.188616,0.192522,0.150268,102457600
577,1983-03-25,0.192522,0.195871,0.191964,0.192522,0.150268,58060800
578,1983-03-28,0.191964,0.191964,0.186384,0.189732,0.14809,74569600
579,1983-03-29,0.19029,0.196987,0.19029,0.195313,0.152446,103734400
580,1983-03-30,0.195313,0.198103,0.195313,0.197545,0.154188,87808000
581,1983-03-31,0.197545,0.198661,0.188616,0.188616,0.147219,85142400
582,1983-04-04,0.188616,0.188616,0.179129,0.183594,0.143299,127388800
583,1983-04-05,0.183594,0.1875,0.180246,0.180246,0.140686,122102400
584,1983-04-06,0.180246,0.180804,0.176339,0.178571,0.139379,213987200
585,1983-04-07,0.178571,0.179688,0.175781,0.176897,0.138072,145510400
586,1983-04-08,0.176897,0.178013,0.172433,0.175781,0.137201,150259200
587,1983-04-11,0.175781,0.186942,0.172991,0.185826,0.145041,230473600
588,1983-04-12,0.185826,0.19029,0.185826,0.189732,0.14809,174048000
589,1983-04-13,0.189732,0.196987,0.189732,0.196429,0.153317,189772800
590,1983-04-14,0.196429,0.201451,0.194754,0.200893,0.156801,136371200
591,1983-04-15,0.200893,0.205915,0.200893,0.204241,0.159415,115001600
592,1983-04-18,0.205357,0.213728,0.205357,0.209821,0.16377,155568000
593,1983-04-19,0.209821,0.211496,0.206473,0.207589,0.162028,233878400
594,1983-04-20,0.207589,0.227679,0.207589,0.226004,0.176401,288332800
595,1983-04-21,0.228795,0.235491,0.228795,0.232143,0.181193,230048000
596,1983-04-22,0.232143,0.234375,0.226563,0.227679,0.177708,127187200
597,1983-04-25,0.227679,0.229353,0.21596,0.217076,0.169433,125708800
598,1983-04-26,0.217076,0.226004,0.216518,0.223214,0.174223,99433600
599,1983-04-27,0.223214,0.228237,0.21875,0.220982,0.172481,86038400
600,1983-04-28,0.220982,0.22433,0.218192,0.223214,0.174223,79408000
601,1983-04-29,0.223214,0.226563,0.220424,0.225446,0.175966,308313600
602,1983-05-02,0.225446,0.226563,0.21596,0.21875,0.170739,97081600
603,1983-05-03,0.21875,0.219308,0.212612,0.216518,0.168997,105996800
604,1983-05-04,0.216518,0.229911,0.216518,0.229911,0.179451,129113600
605,1983-05-05,0.229911,0.245536,0.229911,0.244978,0.191211,140492800
606,1983-05-06,0.244978,0.248884,0.239955,0.246094,0.192082,100150400
607,1983-05-09,0.246094,0.246652,0.240513,0.242746,0.189469,69171200
608,1983-05-10,0.242746,0.24721,0.241629,0.24442,0.190775,51900800
609,1983-05-11,0.24442,0.245536,0.236607,0.238281,0.185984,55260800
610,1983-05-12,0.238281,0.238281,0.233817,0.236049,0.184241,98425600
611,1983-05-13,0.236049,0.239397,0.236049,0.237165,0.185113,48966400
612,1983-05-16,0.237165,0.237165,0.229911,0.231027,0.180322,69193600
613,1983-05-17,0.231027,0.232143,0.228237,0.231585,0.180757,154358400
614,1983-05-18,0.231585,0.236607,0.231585,0.234375,0.182935,157001600
615,1983-05-19,0.234375,0.242188,0.234375,0.241629,0.188597,70291200
616,1983-05-20,0.241629,0.254464,0.238281,0.253906,0.198179,146092800
617,1983-05-23,0.253906,0.256696,0.248884,0.256696,0.200357,121744000
618,1983-05-24,0.256696,0.270089,0.256696,0.270089,0.21081,107699200
619,1983-05-25,0.270089,0.272321,0.263951,0.267857,0.209068,153731200
620,1983-05-26,0.267857,0.269531,0.262835,0.265067,0.206891,105571200
621,1983-05-27,0.265067,0.267857,0.263951,0.265067,0.206891,56627200
622,1983-05-31,0.264509,0.264509,0.25279,0.257813,0.201229,45539200
623,1983-06-01,0.257813,0.260045,0.25558,0.259487,0.202535,98089600
624,1983-06-02,0.259487,0.261161,0.257813,0.261161,0.203842,79430400
625,1983-06-03,0.261161,0.275112,0.261161,0.273996,0.21386,64534400
626,1983-06-06,0.273996,0.280134,0.273996,0.280134,0.218651,104092800
627,1983-06-07,0.280134,0.282366,0.270647,0.270647,0.211246,98179200
628,1983-06-08,0.270647,0.271763,0.265067,0.267299,0.208633,84044800
629,1983-06-09,0.267299,0.270089,0.260603,0.265625,0.207326,54790400
630,1983-06-10,0.265625,0.267299,0.263951,0.264509,0.206455,37430400
631,1983-06-13,0.264509,0.265067,0.245536,0.25558,0.199486,179267200
632,1983-06-14,0.25558,0.257813,0.248884,0.25,0.19513,170531200
633,1983-06-15,0.249442,0.249442,0.237723,0.242746,0.189469,193356800
634,1983-06-16,0.243862,0.25558,0.243862,0.25558,0.199486,122886400
635,1983-06-17,0.25558,0.256696,0.250558,0.250558,0.195566,56044800
636,1983-06-20,0.250558,0.252232,0.236049,0.238281,0.185984,139574400
637,1983-06-21,0.238281,0.241071,0.233817,0.239955,0.18729,125462400
638,1983-06-22,0.240513,0.248326,0.240513,0.24721,0.192953,140963200
639,1983-06-23,0.246094,0.246094,0.238839,0.239397,0.186855,133996800
640,1983-06-24,0.239397,0.242746,0.237165,0.237723,0.185548,47644800
641,1983-06-27,0.237723,0.237723,0.224888,0.224888,0.17553,123043200
642,1983-06-28,0.224888,0.226004,0.207589,0.209263,0.163334,349171200
643,1983-06-29,0.209263,0.22154,0.204241,0.219308,0.171175,294380800
644,1983-06-30,0.219308,0.223214,0.217076,0.218192,0.170304,110566400
645,1983-07-01,0.218192,0.222098,0.217076,0.219866,0.17161,172256000
646,1983-07-05,0.219866,0.220424,0.210379,0.210938,0.164642,82051200
647,1983-07-06,0.210938,0.212054,0.207031,0.211496,0.165077,95916800
648,1983-07-07,0.211496,0.212054,0.207589,0.208705,0.162899,89443200
649,1983-07-08,0.208705,0.208705,0.205357,0.206473,0.161157,70179200
650,1983-07-11,0.206473,0.215402,0.206473,0.212054,0.165513,112918400
651,1983-07-12,0.212054,0.214286,0.205915,0.207031,0.161592,75196800
652,1983-07-13,0.207031,0.207589,0.202567,0.205915,0.160721,129001600
653,1983-07-14,0.205915,0.209263,0.204241,0.205357,0.160286,74905600
654,1983-07-15,0.205357,0.205357,0.196987,0.198103,0.154624,67961600
655,1983-07-18,0.198103,0.198661,0.19308,0.197545,0.154188,81625600
656,1983-07-19,0.197545,0.207031,0.193638,0.195313,0.152446,171136000
